2016/7/1_14:9:22||	$pS170.281339,	$187820.316978,	B2379.838800,	S-5529.874744,	SC1103,	Num0		,	29.550000,	80.536000,	54.056000,	-102.299000,	-269.392000,	374.651000,	209.750000,	203.930000,	-44.479000,	-39.699000,	-484.142000,	489.294000,	-382.153000,	-495.792000,	-144.743000,	348.765000,	24.289000,	1.453000,	-500.000000,	-223.583000,	-47.353000,	50.519000,	-103.841000,	432.567000,	28.482000,	482.574000,	-96.998000,	-433.186000,	23.709000,	115.988000,	126.990000,	-485.574000,	-447.495000,	-487.211000,	-359.511000,	-493.159000,	277.339000,	-495.738000,	439.304000,	-153.803000,	116.613000,	-157.732000,	-87.753000,	28.884000,	160.056000,	-69.479000,	-497.807000,	222.907000,	-442.321000,	-48.986000
2016/8/9_19:58:47||	$pS35.735105,	$29159.845848,	B1517.655413,	S-11085.112361,	SC816,	Num0,	GUID22631301		,	-10.652800,	-142.465400,	103.492400,	-107.110400,	-496.740600,	78.122000,	-304.746600,	409.050000,	-181.698000,	363.386600,	110.937200,	126.192200,	-105.492600,	-494.486600,	-6.320600,	239.068400,	-107.451200,	246.761400,	-84.367800,	-80.509200,	-72.779800,	-464.956800,	61.272400,	-15.201400,	456.937000,	333.769400,	142.893200,	-493.263600,	354.287600,	-203.156600,	-75.295400,	-405.915600,	5.052200,	-192.383800,	126.596000,	-500.000000,	-306.557200,	-379.263200,	83.352000,	164.277000,	-161.952000,	-310.957800,	-397.679000,	108.355000,	127.366600,	-140.111000,	-381.848800,	-80.752000,	-12.552000,	-303.365000
2016/8/9_19:58:53||	$pS41.753715,	$32484.389917,	B1114.801060,	S-16559.344826,	SC778,	Num0,	GUID448384419		,	7.390600,	150.840400,	63.367200,	-261.323600,	86.438200,	-62.949000,	-498.117000,	487.415200,	411.316200,	420.132600,	500.000000,	304.172000,	-263.701000,	-405.596200,	-452.339200,	-68.983800,	5.214200,	162.059800,	-175.125400,	-489.652800,	-319.971800,	38.527400,	-239.578600,	-436.074600,	498.968000,	81.264000,	167.578600,	-428.064000,	-264.199200,	-6.742800,	-210.570800,	-486.453000,	-320.303600,	-264.577200,	-270.965600,	40.989200,	-278.453200,	-392.304200,	-92.211000,	-145.008800,	155.425800,	145.496200,	-219.282600,	-477.400400,	433.186200,	-355.821000,	-489.048200,	-188.829600,	-499.491000,	-492.231400
2016/8/9_19:59:0||	$pS26.307144,	$18415.000946,	B882.027543,	S-10830.932552,	SC700,	Num0,	GUID35762389		,	6.095400,	144.703800,	43.857600,	-246.956800,	1.509800,	-58.742800,	-489.067200,	367.294200,	367.782200,	498.434600,	447.879000,	181.795200,	-282.509000,	-492.304000,	-496.163200,	-61.836800,	-86.022600,	169.269800,	-142.746400,	-453.216800,	-332.919200,	-15.106000,	-139.971600,	-497.535600,	499.292600,	131.097800,	276.654800,	-395.435400,	-274.528200,	42.450400,	-111.303200,	-456.392200,	-374.945200,	-326.481200,	-354.688800,	-11.392200,	-440.926200,	-439.194800,	45.600200,	-138.411800,	72.531400,	140.833000,	-168.670000,	-448.359800,	441.480200,	-377.190400,	-425.839800,	-267.327800,	-483.403200,	-499.441000
2016/8/9_19:59:4||	$pS27.955225,	$22476.000731,	B2260.168030,	S-28842.580052,	SC804,	Num0,	GUID26516790		,	35.208400,	64.194000,	57.980000,	-497.457400,	-72.675800,	-405.218800,	-267.058800,	449.362400,	300.686400,	-151.449400,	444.368800,	394.704000,	-497.928800,	-89.065000,	-201.940000,	-426.109400,	-164.642600,	349.693000,	-237.321400,	-390.342800,	-353.959000,	168.177200,	202.559800,	-246.020000,	247.694800,	444.824000,	397.062400,	-48.300000,	-336.838800,	88.723400,	424.258800,	157.791800,	-496.334600,	-499.027000,	-487.564800,	-194.007800,	-104.355200,	-26.543600,	469.995400,	-83.958000,	96.794800,	-298.347200,	299.548000,	-481.810600,	34.854800,	-464.200400,	-413.946000,	-246.040200,	-65.798200,	-75.386800
2016/8/9_19:59:11||	$pS28.226974,	$20944.414598,	B2048.323954,	S-4741.409270,	SC742,	Num0,	GUID71002228		,	-18.219600,	-112.424200,	277.068000,	-17.112800,	-278.227200,	-171.037200,	-449.336200,	253.037200,	252.644600,	59.393000,	334.677200,	406.902000,	-499.076400,	-272.541200,	-333.587200,	-266.593600,	-299.556400,	475.091600,	-492.036400,	-23.156000,	-481.099600,	-103.200800,	189.313800,	319.004400,	274.603200,	319.069000,	86.679800,	-437.748800,	-392.036200,	364.053400,	177.893400,	258.306200,	-413.799000,	122.633200,	-256.100400,	-340.356400,	-304.130800,	-235.317000,	367.597800,	-498.407800,	499.278200,	-500.000000,	-41.810800,	-439.736400,	-139.641600,	-219.424800,	-389.794200,	-342.601600,	-500.000000,	199.582200
2016/8/9_19:59:34||	$pS14.657308,	$106089.592657,	B-7584.484220,	S-856.399218,	SC7238,	Num0,	GUID71862		,	23.249200,	-326.225600,	41.706400,	-20.534000,	-351.085200,	-39.146600,	366.103000,	138.828600,	491.370000,	-111.950800,	38.154400,	445.084200,	-477.034200,	-500.000000,	-441.062600,	-486.858000,	-393.342000,	104.778200,	-449.380600,	265.104800,	-328.164000,	-489.910600,	4.128000,	-444.221400,	178.350000,	303.310200,	442.618000,	-361.263600,	-353.413800,	-16.595400,	431.293400,	153.004200,	-499.401000,	-500.000000,	492.147600,	62.215600,	-401.350800,	-400.741800,	-197.862800,	-345.424200,	339.438400,	-143.820600,	7.488600,	-247.810200,	-222.038400,	-120.565600,	29.728600,	1.855000,	-319.518000,	24.085600
2016/8/9_20:0:16||	$pS21.919228,	$20647.912559,	B2548.482992,	S-77178.306201,	SC942,	Num0,	GUID86776825		,	-27.862200,	-91.467400,	-311.845400,	247.489000,	-494.496000,	22.099800,	155.168600,	492.333600,	-185.734200,	428.775200,	-2.091800,	-288.079000,	-159.183800,	-353.982200,	-49.564800,	-4.855000,	-197.845600,	211.329200,	271.835200,	-475.762600,	69.665600,	440.395200,	-45.053200,	250.906400,	-1.097800,	-500.000000,	116.921600,	149.443600,	-168.040800,	248.486400,	-316.233800,	-469.890400,	-444.323000,	-438.756000,	-195.763600,	-175.268600,	-317.059400,	-313.050000,	-92.829600,	351.096600,	-360.550800,	-284.258400,	-111.047400,	-307.760800,	124.675600,	8.556000,	-92.266000,	-359.290400,	-374.082400,	-184.581200
2016/8/9_20:0:24||	$pS18.934311,	$22115.275508,	B2117.259730,	S-12479.442371,	SC1168,	Num0,	GUID739896762		,	-11.325200,	-186.951200,	99.848000,	-124.984400,	-378.330200,	222.984800,	-489.155400,	469.943600,	32.643400,	-297.630800,	160.106200,	-493.315400,	182.296400,	-404.969600,	-332.156800,	211.220200,	-111.975600,	163.651400,	307.109200,	-264.352400,	-64.733200,	-468.121400,	-303.105800,	-347.831800,	-423.128800,	-465.337800,	-61.945600,	126.050600,	449.953600,	429.815600,	-482.684200,	-379.481200,	-468.587800,	-495.283800,	-463.147600,	493.330400,	-367.590600,	-37.177000,	-290.008400,	168.124400,	-423.911800,	-269.782000,	-59.528800,	-459.866000,	-278.591800,	-322.602400,	-474.296200,	-407.236400,	-307.065800,	-75.316200
2016/8/9_20:0:49||	$pS13.709820,	$100835.727845,	B-7940.409259,	S-648.895572,	SC7355,	Num0,	GUID640443673		,	15.975200,	-497.046000,	14.220000,	-45.632600,	-88.042200,	-233.881000,	-415.552600,	184.942800,	-359.668600,	62.167200,	-17.685400,	-460.604400,	302.805000,	-240.065600,	-498.266400,	-13.013200,	441.651600,	350.942800,	452.713200,	-468.543200,	-482.313000,	-495.124600,	-480.780800,	58.992800,	-225.646000,	-295.203600,	307.217600,	22.237400,	46.395200,	469.169600,	-122.183200,	-204.927600,	-376.522600,	-413.706400,	-462.383400,	346.981200,	-498.778600,	-149.010400,	110.228400,	-138.646200,	-176.435000,	-500.000000,	-255.516000,	-293.996200,	-328.253600,	-273.286000,	-259.836600,	-471.285600,	-381.582600,	-485.751400
2016/8/9_20:1:35||	$pS26.722929,	$21805.910140,	B3081.231005,	S-31890.263142,	SC816,	Num0,	GUID174048150		,	-317.928000,	-9.691600,	74.254200,	-429.474200,	-201.792000,	-338.156000,	279.100000,	-134.309800,	-144.876200,	384.399200,	-200.516800,	22.052800,	378.721600,	-42.573200,	-459.093200,	52.777600,	352.587600,	496.791000,	-472.779000,	383.845600,	-2.137800,	-123.527200,	487.616800,	-381.216400,	228.805800,	-391.519600,	-39.807400,	-358.443200,	-470.544600,	-29.309200,	160.787400,	-446.720000,	-262.213400,	-401.602800,	-44.905000,	67.351400,	-205.956200,	-483.282000,	-176.195800,	-421.106200,	-374.781600,	-456.614600,	-320.817000,	-185.013600,	-495.594800,	-122.062800,	-498.021800,	287.510400,	-263.704800,	-276.839000
2016/8/9_20:1:43||	$pS20.537644,	$24008.505712,	B2970.595590,	S-11014.066294,	SC1169,	Num0,	GUID252234		,	-151.075400,	-19.663000,	88.105200,	-125.010400,	-498.256600,	-294.768000,	372.916800,	82.915400,	-392.959000,	-203.698200,	-131.327600,	-500.000000,	494.360600,	-137.875400,	-455.882000,	-405.780200,	431.955800,	356.336000,	6.471600,	-163.838000,	222.734000,	29.684200,	-447.850600,	-55.105800,	-55.674200,	-497.257800,	-96.013200,	-163.359400,	-103.108400,	-496.023000,	95.900000,	-332.662000,	-356.865000,	-414.153800,	-383.682000,	-70.275000,	-216.633600,	-324.905400,	-159.499600,	-484.329000,	-295.401200,	-89.700600,	-176.096400,	-350.535000,	-295.470600,	-225.900600,	-120.102000,	-274.650400,	-419.460000,	196.708200
2016/8/9_20:2:7||	$pS13.435845,	$98740.028111,	B-6647.709519,	S-533.577612,	SC7349,	Num0,	GUID179299545		,	-38.131200,	174.337800,	1.870400,	-285.274600,	-277.158800,	-444.842800,	-499.200000,	71.198800,	-318.027600,	-298.577600,	219.983800,	-169.895400,	160.987200,	-437.485800,	-433.966400,	-9.468400,	161.069200,	415.193800,	488.907800,	-356.397800,	318.896000,	-396.315800,	24.177200,	-177.140000,	-105.443000,	-465.140800,	-267.715200,	77.382800,	-437.257600,	8.827600,	470.833000,	-366.529400,	175.637800,	-453.108800,	-438.054800,	-120.820600,	-248.784000,	-372.411800,	291.823200,	-180.507200,	-464.106400,	-295.620600,	-500.000000,	-443.824600,	-140.972400,	-283.754200,	-396.743600,	118.207200,	-478.556600,	-101.322800
2016/8/9_20:2:52||	$pS30.354654,	$24465.851194,	B2494.754501,	S-81348.959731,	SC806,	Num0,	GUID254601594		,	-65.329600,	-38.187200,	-460.422200,	176.683400,	-445.226200,	-223.732400,	-492.554400,	158.407000,	-469.636400,	359.938400,	476.765200,	-344.904000,	274.905200,	-298.070800,	-480.659600,	-349.252400,	-113.775800,	-8.364600,	59.382800,	-424.662000,	65.301200,	-139.859800,	-231.685600,	-129.913200,	63.295800,	-242.187600,	-500.000000,	-136.475000,	-50.359600,	415.747000,	303.924800,	229.280200,	-496.298400,	-382.425200,	-296.533600,	-370.705400,	-415.644600,	-214.169800,	-430.118000,	-354.747400,	-360.372600,	-271.918400,	-493.888600,	-465.365400,	190.306000,	-344.828800,	-489.585200,	20.173800,	87.748400,	173.728600
2016/8/9_20:3:1||	$pS30.180653,	$56226.556946,	B1424.975790,	S-4836.478190,	SC1863,	Num0,	GUID560862225		,	-70.849200,	-20.112800,	-485.756000,	9.956600,	-456.904000,	-349.586600,	-490.957200,	164.867400,	-494.673400,	-137.649800,	400.129600,	-303.310400,	9.963200,	-124.860800,	-317.839800,	-439.965400,	-293.944600,	-286.360200,	-12.684800,	-353.752200,	264.113000,	-167.137200,	-353.456800,	-273.274000,	-233.957800,	-335.292800,	-281.934600,	-460.522400,	-111.219600,	-183.021600,	456.862000,	-72.173800,	-399.974000,	-214.361800,	-270.823200,	-324.869400,	-392.765800,	-127.723600,	-351.018200,	-498.399600,	-445.524600,	-216.544600,	-366.609400,	-353.175000,	143.195600,	268.047600,	-496.122200,	60.681800,	355.468800,	32.436000
2016/8/9_20:3:31||	$pS12.908849,	$96454.923233,	B-14491.316327,	S-1018.065608,	SC7472,	Num0,	GUID764524068		,	-68.169600,	212.577400,	-202.769600,	5.020800,	-371.541200,	-211.031200,	-494.239200,	-60.993000,	-311.550600,	284.389200,	86.094200,	-492.578200,	-272.953800,	-87.892000,	-500.000000,	-322.893600,	-215.912400,	-355.728400,	309.468000,	-286.011800,	35.096200,	-309.357600,	-261.004200,	-124.215800,	-491.176600,	-499.423600,	-226.045000,	-357.106600,	-182.609000,	-436.019000,	425.697800,	-252.848000,	-308.276200,	-206.198400,	-498.061800,	-212.287400,	-447.031200,	-493.782000,	-181.599000,	-446.767800,	-500.000000,	-158.619600,	-456.881800,	-490.626400,	-496.513200,	353.682200,	-398.455000,	-72.924200,	118.847400,	69.343400
2016/8/9_20:4:18||	$pS20.539727,	$33007.340579,	B1642.878989,	S-3491.330125,	SC1607,	Num0,	GUID360542820		,	-40.889200,	-40.178800,	-355.337200,	9.825400,	-496.676600,	-248.749200,	-238.005200,	-499.966400,	-271.606400,	-61.459600,	378.457200,	-326.727600,	-178.331400,	-179.242000,	-192.587200,	-270.236800,	-78.817400,	-333.160200,	-166.000400,	-498.079400,	-244.101800,	-433.592600,	-176.843800,	77.462400,	-448.379600,	-204.804200,	-173.932000,	-500.000000,	-372.321600,	-385.988200,	275.498200,	-407.528600,	-319.512400,	-471.387200,	-167.363200,	-499.539000,	-439.280000,	-499.126400,	104.192200,	-436.718400,	-458.004000,	-240.738000,	-398.839200,	-328.515000,	-497.890800,	242.584200,	-470.358200,	-102.501000,	-475.875200,	-24.439400
2016/8/9_20:4:35||	$pS8.073484,	$25754.413641,	B751.873781,	S-5810.494712,	SC3190,	Num0,	GUID1127440		,	-6.869200,	-109.455800,	-256.334800,	22.667600,	-484.032800,	-160.594400,	-400.389000,	-313.987800,	-422.054800,	-185.153200,	497.788600,	-430.996000,	-174.708400,	-75.262400,	-87.389400,	-358.875800,	-29.206200,	-183.715200,	-66.745000,	-499.696800,	-276.103600,	-377.989800,	-278.364200,	-90.939800,	-499.258800,	-340.829800,	-219.868200,	-500.000000,	-328.918400,	-299.236600,	111.247600,	-479.570400,	-169.334600,	-372.701800,	-367.984400,	-500.000000,	-496.134200,	-497.474800,	286.939800,	-345.693200,	-458.643400,	-305.707200,	-460.177800,	-267.568800,	-499.089400,	68.407400,	-284.703800,	-85.571400,	-500.000000,	-228.640400
2016/8/9_20:5:8||	$pS13.400045,	$99883.933460,	B-21277.660467,	S-750.016051,	SC7454,	Num0,	GUID161773752		,	-60.001400,	354.619400,	-43.264000,	17.335800,	-256.861200,	-319.616400,	-131.694800,	-248.445800,	284.963800,	-350.146800,	247.132800,	-417.874400,	-63.319000,	394.002000,	-185.389600,	-373.120600,	104.615400,	-93.017400,	442.617800,	-334.266600,	-457.761800,	-256.731800,	453.228800,	-129.630400,	-452.402400,	-443.887200,	59.932000,	-476.041400,	-468.742000,	-453.971600,	419.052400,	-310.849000,	-500.000000,	-177.937600,	-39.215200,	-399.780200,	-166.535800,	-438.436200,	367.678400,	-479.575400,	-499.354600,	-86.474800,	-415.400600,	-188.948600,	-498.921200,	-444.174800,	-474.873400,	-450.371800,	-467.431400,	-72.464600
2016/8/9_20:5:55||	$pS24.808672,	$19400.381149,	B2379.314400,	S-9913.839205,	SC782,	Num0,	GUID388516614		,	190.809200,	12.469600,	24.089800,	-411.536800,	-192.514800,	472.486000,	-94.900800,	41.494000,	-244.717600,	-138.192800,	445.057200,	-461.400200,	-367.603400,	-140.434800,	-32.711600,	308.527000,	-74.205600,	476.846400,	-137.377200,	-385.074200,	117.411400,	-20.978600,	244.034600,	432.992200,	-235.501400,	38.686600,	-347.453200,	199.073000,	53.089000,	-266.860000,	-487.443400,	-133.701600,	146.941400,	-187.857400,	-305.916200,	-56.995000,	-91.243400,	-334.987800,	-368.462200,	-412.532800,	-244.881000,	-349.703800,	-160.420400,	-500.000000,	-243.015200,	125.534600,	-147.354000,	-211.496400,	-423.175200,	-180.298200
2016/8/9_20:6:3||	$pS15.675554,	$18418.776129,	B1790.636450,	S-4520.007135,	SC1175,	Num0,	GUID319718388		,	5.070200,	353.168800,	15.224600,	-296.888400,	109.894800,	356.853600,	-178.805200,	-319.893000,	-254.695400,	59.793000,	228.522800,	-498.230800,	-244.511400,	-425.860800,	-28.849800,	191.102000,	-186.230000,	150.714200,	-451.761000,	-283.684600,	413.408600,	37.034400,	-159.591200,	305.829800,	-317.580400,	73.600400,	-450.219000,	236.175400,	-85.201800,	-387.475800,	-333.053400,	-306.782600,	308.333400,	-22.192600,	-237.794000,	148.189800,	-477.616400,	-444.370600,	-493.579600,	-345.349000,	-362.745600,	-375.078400,	-146.725000,	-371.456600,	-458.321400,	492.969000,	-399.044200,	-309.775200,	-465.802000,	-481.494200
2016/8/11_18:40:5||	$pS42.850229,	$30252.261327,	B1916.457728,	S-159119.893213,	SC706,	Num0,	GUID72724965		,	-194.008800,	-9.878200,	347.356000,	-458.088800,	-67.405400,	-89.533200,	-346.280200,	423.938600,	58.750800,	-483.712800,	451.146400,	376.750200,	-339.259200,	67.934800,	-494.944600,	256.418800,	-298.786000,	-141.064400,	-500.000000,	-419.992000,	-400.975000,	191.907200,	486.708800,	161.653800,	499.146200,	425.171400,	-303.152800,	201.789600,	-486.197800,	295.574000,	273.570800,	-103.239200,	-319.678600,	-50.339000,	-301.024400,	217.003200,	166.447000,	-419.372000,	-205.322000,	401.083200,	-359.194000,	-148.272800,	180.926400,	-330.789800,	-500.000000,	-233.770000,	-313.984400,	290.771400,	313.900400,	-257.804200
2016/8/11_18:40:11||	$pS29.071670,	$43898.221011,	B921.932851,	S-10870.774133,	SC1510,	Num0,	GUID787443264		,	35.941400,	25.651000,	52.881800,	-205.567400,	-144.252200,	-438.765000,	-168.616000,	88.035800,	212.220200,	-239.988000,	169.349600,	115.514000,	29.995000,	180.777600,	-234.117400,	-67.987800,	264.959800,	-94.771200,	-235.554200,	-244.565600,	50.571400,	-206.631000,	-29.678800,	116.539000,	31.143200,	487.219800,	-226.984400,	83.058600,	-259.456800,	-100.619200,	-75.024000,	-208.786200,	-173.209800,	-500.000000,	237.296200,	314.653400,	44.260800,	-481.310000,	-156.622800,	-19.835600,	-362.887600,	-244.285800,	62.295400,	-73.610000,	-36.273200,	-46.262200,	-157.370800,	303.864200,	-153.579400,	68.249200
2016/8/11_18:40:18||	$pS42.615100,	$25654.290075,	B2030.178393,	S-15095.030889,	SC602,	Num0,	GUID950035476		,	23.018000,	88.199600,	45.749200,	-329.951800,	-220.320000,	438.721400,	144.407800,	-496.851000,	307.862600,	280.685600,	206.618000,	-411.814000,	-497.871000,	72.469200,	-430.915200,	440.318800,	292.665000,	-194.953400,	-48.214800,	334.806200,	272.330200,	-497.156600,	-262.430200,	-338.027400,	230.497000,	346.676200,	-308.969800,	-421.307400,	-360.070800,	-283.504000,	-215.691400,	480.579200,	-349.962600,	207.758800,	-449.908000,	-452.374000,	172.641400,	-375.546200,	-459.254400,	-257.699600,	-499.529200,	-454.430800,	1.287400,	-138.517000,	-335.621600,	-284.017200,	-488.367200,	242.618000,	-339.544000,	-499.141400
2016/8/11_18:40:23||	$pS46.822512,	$32728.935703,	B1940.463466,	S-25017.411964,	SC699,	Num0,	GUID491874001		,	-50.688400,	-38.282200,	-139.299200,	179.594800,	-298.467400,	-273.470800,	-499.518400,	-485.676400,	140.192800,	497.813400,	237.611600,	-493.865800,	151.582000,	-402.468000,	-453.173800,	-432.489200,	-362.057600,	107.451600,	-57.583800,	-409.399600,	298.178400,	-134.266000,	479.273200,	-294.026400,	302.369400,	187.348400,	350.619600,	96.361200,	-454.922400,	-214.015600,	-237.535200,	17.076000,	274.950000,	-497.438400,	-328.286800,	-417.912800,	94.404400,	-384.742400,	-165.402000,	-495.149000,	-500.000000,	-315.255400,	-476.283200,	-475.219200,	-185.940600,	-166.147400,	262.767200,	-156.393400,	266.514200,	-374.816800
2016/8/11_18:40:28||	$pS26.612422,	$19613.355334,	B2773.858855,	S-28921.038438,	SC737,	Num0,	GUID50206608		,	-7.383800,	-375.668200,	-205.740600,	140.570400,	-481.938800,	-69.349600,	-393.998800,	-490.037400,	-166.489400,	125.137200,	498.106800,	-264.401600,	374.659800,	-285.047000,	-210.838800,	266.591200,	-431.138400,	424.119000,	-208.847000,	-471.201000,	86.143600,	-47.811200,	19.511600,	-37.788800,	212.010600,	20.830600,	284.696400,	363.154400,	176.195200,	-66.814400,	-137.360600,	-114.825600,	-117.849600,	-435.012000,	-480.360400,	-153.374000,	-17.545800,	-335.485200,	387.484000,	-496.199400,	-243.951000,	-407.925800,	-472.374800,	-490.879200,	-231.103000,	103.933800,	-5.966800,	-497.615000,	230.770800,	-381.417200
2016/8/11_18:40:33||	$pS26.293030,	$15539.180620,	B1453.078641,	S-9436.740397,	SC591,	Num0,	GUID239161644		,	-43.620800,	-33.311600,	18.953000,	-497.902200,	-415.848000,	-483.208200,	-340.616600,	-399.533600,	499.073200,	496.342600,	499.090600,	127.901600,	-203.841400,	-480.163000,	126.873800,	142.842200,	-284.754200,	-142.935000,	-225.579000,	-321.450600,	-352.806200,	-410.015400,	-366.338200,	-407.569800,	248.281200,	407.126600,	264.333600,	77.935600,	-200.863200,	-124.884600,	461.453400,	-64.572600,	-291.737000,	-499.613000,	-167.636400,	-329.980000,	223.470000,	-489.249000,	-174.100000,	328.353600,	-453.097000,	-499.896200,	-453.041800,	-436.770400,	-262.115400,	-381.474800,	-366.361000,	-467.097000,	-336.792600,	233.009400
2016/8/11_18:40:37||	$pS30.191653,	$17541.350360,	B855.663528,	S-10480.416878,	SC581,	Num0,	GUID135553413		,	-204.186400,	-4.190600,	22.218800,	-471.691400,	-193.119800,	-363.894200,	-451.212400,	-458.204400,	41.485800,	488.998800,	449.466800,	82.826600,	-423.533600,	-488.188200,	188.675800,	280.737400,	-434.071400,	-265.030000,	-32.177400,	-462.330200,	-494.007000,	-374.823000,	-291.662000,	-373.912800,	367.074200,	179.795800,	111.837800,	-60.878400,	-47.307800,	100.868800,	145.303200,	161.600000,	-193.456600,	-476.271000,	-238.492800,	-335.530600,	43.103800,	-478.996000,	71.912200,	-166.156600,	-495.723800,	-232.722800,	-454.940400,	-498.353600,	89.170000,	-220.280800,	-484.426800,	-421.344200,	-478.219400,	-206.075800
2016/8/11_18:40:43||	$pS22.612286,	$15331.129639,	B874.902336,	S-9674.200000,	SC678,	Num0,	GUID86027590		,	-204.512000,	-4.278000,	19.348400,	-500.000000,	-175.426000,	-442.338800,	-500.000000,	-485.271200,	-0.015800,	500.000000,	363.039600,	80.762000,	-497.066000,	-497.492400,	176.549200,	238.326800,	-488.184600,	-267.557200,	-97.691600,	-435.073400,	-476.086200,	-331.607600,	-290.025200,	-360.000000,	481.522400,	212.714600,	219.907000,	-65.329800,	45.485000,	40.569000,	138.133400,	215.828600,	-216.990600,	-469.563600,	-348.884000,	-303.329400,	-20.478200,	-390.033000,	92.815600,	-152.452000,	-463.823400,	-261.034400,	-395.631600,	-473.215600,	64.639400,	-94.410000,	-363.591600,	-311.206400,	-500.000000,	-210.665000
